Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:23:34,0.29545,3.44081,3.44081,0.00000
2024-10-24 15:23:35,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:23:36,0.27750,3.37876,3.37876,0.00000
2024-10-24 15:23:37,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:23:38,0.29500,3.43916,3.43916,0.00000
2024-10-24 15:23:39,0.29040,3.42271,3.42271,0.00000
2024-10-24 15:23:40,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:23:41,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:23:42,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:23:43,0.27228,3.36189,3.36189,0.00000
2024-10-24 15:23:44,0.30808,3.48831,3.48831,0.00000
2024-10-24 15:23:45,0.27475,3.36982,3.36982,0.00000
2024-10-24 15:23:46,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:23:47,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:23:48,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:23:49,0.27750,3.37876,3.37876,0.00000
