Date,CPU Utilization,CPU Power
2024-10-24 13:24:35,0.25,2.89772
2024-10-24 13:24:36,0.25,3.04393
2024-10-24 13:24:37,0.2551,2.45944
2024-10-24 13:24:38,0.25,2.89772
2024-10-24 13:24:39,0.25253,3.11419
2024-10-24 13:24:40,0.2525,3.07437
2024-10-24 13:24:41,0.2475,3.0541
2024-10-24 13:24:42,0.25,3.08495
2024-10-24 13:24:43,0.25,3.02413
2024-10-24 13:24:44,0.25505,2.93615
2024-10-24 13:24:45,0.24752,3.03587
2024-10-24 13:24:46,0.25253,3.11419
2024-10-24 13:24:47,0.25,3.12795
2024-10-24 13:24:48,0.25253,3.09306
2024-10-24 13:24:49,0.24752,3.05626
2024-10-24 13:24:50,0.25,3.00478
2024-10-24 13:24:51,0.25,2.88128
2024-10-24 13:24:52,0.25,3.1062
2024-10-24 13:24:53,0.25,3.0642
2024-10-24 13:24:54,0.25253,3.11419
2024-10-24 13:24:55,0.25,3.04393
2024-10-24 13:24:56,0.25,3.1062
2024-10-24 13:24:57,0.2475,3.0541
2024-10-24 13:24:58,0.25,3.1062
2024-10-24 13:24:59,0.25,2.74925
2024-10-24 13:25:00,0.25253,3.05228
2024-10-24 13:25:01,0.25,2.83419
2024-10-24 13:25:02,0.25253,2.73436
2024-10-24 13:25:03,0.25,3.04393
2024-10-24 13:25:04,0.25,3.04393
