Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 07:03:18,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:19,0.26065,3.32617,3.32617,0.00000
2024-11-26 07:03:20,0.26000,3.32424,3.32424,0.00000
2024-11-26 07:03:21,0.26683,3.34485,3.34485,0.00000
2024-11-26 07:03:22,0.26316,3.33366,3.33366,0.00000
2024-11-26 07:03:23,0.27569,3.37285,3.37285,0.00000
2024-11-26 07:03:24,0.26434,3.33723,3.33723,0.00000
2024-11-26 07:03:25,0.26065,3.32617,3.32617,0.00000
2024-11-26 07:03:26,0.25879,3.32069,3.32069,0.00000
2024-11-26 07:03:27,0.26750,3.34691,3.34691,0.00000
2024-11-26 07:03:28,0.25815,3.31879,3.31879,0.00000
2024-11-26 07:03:29,0.28500,3.40391,3.40391,0.00000
2024-11-26 07:03:30,0.26131,3.32811,3.32811,0.00000
2024-11-26 07:03:31,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:32,0.26065,3.32617,3.32617,0.00000
2024-11-26 07:03:33,0.26000,3.32424,3.32424,0.00000
2024-11-26 07:03:34,0.26933,3.35258,3.35258,0.00000
2024-11-26 07:03:35,0.26065,3.32617,3.32617,0.00000
2024-11-26 07:03:36,0.25815,3.31879,3.31879,0.00000
2024-11-26 07:03:37,0.26065,3.32617,3.32617,0.00000
2024-11-26 07:03:38,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:39,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:40,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:41,0.26250,3.33168,3.33168,0.00000
2024-11-26 07:03:42,0.25879,3.32069,3.32069,0.00000
