cpu_usage,memory_usage
100.0,0.8
100.0,1.7
100.0,2.5
99.7,3.3
99.8,4.2
100.0,5.0
99.8,5.9
99.8,6.8
100.0,7.8
99.9,8.7
99.9,9.7
100.0,10.6
99.9,11.6
99.9,12.6
99.9,13.5
99.8,14.5
99.9,15.3
100.0,15.3
100.0,12.1
99.9,2.8
