cpu_usage,memory_usage
100.0,0.3
99.5,0.5
99.6,0.7
100.0,0.9
99.8,1.1
100.0,1.2
99.8,1.5
100.0,1.6
99.7,1.8
99.8,2.0
99.9,2.2
99.9,2.3
99.9,2.5
99.8,2.7
99.9,2.8
100.0,3.1
99.8,3.3
99.8,3.5
99.8,3.5
99.9,3.8
99.9,4.0
99.8,4.2
99.9,4.4
99.9,4.5
99.9,4.7
100.0,4.9
99.9,5.2
99.9,5.4
99.9,5.5
99.9,5.5
99.9,5.5
99.9,5.5
99.9,5.5
99.9,5.5
