Date,CPU Utilization,CPU Power
2024-10-24 14:21:42,0.25000,2.89772
2024-10-24 14:21:43,0.25000,3.08495
2024-10-24 14:21:44,0.25000,2.98588
2024-10-24 14:21:45,0.25253,3.11419
2024-10-24 14:21:46,0.25250,3.09484
2024-10-24 14:21:47,0.25000,2.94938
2024-10-24 14:21:48,0.25000,2.94651
2024-10-24 14:21:49,0.25250,3.13726
2024-10-24 14:21:50,0.25000,3.06420
2024-10-24 14:21:51,0.25000,3.08495
2024-10-24 14:21:52,0.25000,3.10446
2024-10-24 14:21:53,0.25253,3.05228
2024-10-24 14:21:54,0.25000,3.08495
2024-10-24 14:21:55,0.25000,3.12795
2024-10-24 14:21:56,0.25250,3.03483
2024-10-24 14:21:57,0.25000,3.10620
2024-10-24 14:21:58,0.25000,3.10446
2024-10-24 14:21:59,0.25000,3.06420
2024-10-24 14:22:00,0.25250,2.97888
2024-10-24 14:22:01,0.25000,3.02413
2024-10-24 14:22:02,0.25000,2.65277
2024-10-24 14:22:03,0.25000,3.10620
2024-10-24 14:22:04,0.25000,3.04393
2024-10-24 14:22:05,0.25000,2.98588
2024-10-24 14:22:06,0.25250,3.09484
2024-10-24 14:22:07,0.24750,3.05410
2024-10-24 14:22:08,0.25253,2.89077
2024-10-24 14:22:09,0.25253,3.13582
2024-10-24 14:22:10,0.24750,3.01349
2024-10-24 14:22:11,0.25505,2.69109
2024-10-24 14:22:12,0.25000,2.89772
2024-10-24 14:22:13,0.25000,2.80092
2024-10-24 14:22:14,0.24752,2.87213
2024-10-24 14:22:15,0.25253,3.03260
