Date,CPU Utilization,CPU Power
2024-10-24 13:27:57,0.25250,2.94369
2024-10-24 13:27:58,0.25000,3.04393
2024-10-24 13:27:59,0.25000,3.08495
2024-10-24 13:28:00,0.25000,3.06420
2024-10-24 13:28:01,0.25000,3.02413
2024-10-24 13:28:02,0.25000,3.08304
2024-10-24 13:28:03,0.25000,3.04393
2024-10-24 13:28:04,0.25000,3.08304
2024-10-24 13:28:05,0.25000,3.08495
2024-10-24 13:28:06,0.24750,3.05410
2024-10-24 13:28:07,0.25000,3.04393
2024-10-24 13:28:08,0.25000,3.10620
2024-10-24 13:28:09,0.25253,3.09306
2024-10-24 13:28:10,0.24752,2.92298
2024-10-24 13:28:11,0.25253,3.11419
2024-10-24 13:28:12,0.25000,3.08495
2024-10-24 13:28:13,0.25000,2.98588
2024-10-24 13:28:14,0.25000,3.04393
2024-10-24 13:28:15,0.25000,3.12795
2024-10-24 13:28:16,0.24750,3.07514
2024-10-24 13:28:17,0.25000,3.06420
2024-10-24 13:28:18,0.25000,2.96742
2024-10-24 13:28:19,0.25253,3.11419
2024-10-24 13:28:20,0.24752,3.05626
2024-10-24 13:28:21,0.25253,2.69819
2024-10-24 13:28:22,0.25000,3.02413
2024-10-24 13:28:23,0.25505,2.91968
2024-10-24 13:28:24,0.25000,2.84953
2024-10-24 13:28:25,0.25253,2.87484
2024-10-24 13:28:26,0.25253,3.05228
