Date,CPU Utilization,CPU Power
2024-11-26 06:03:02,0.25000,3.19638
2024-11-26 06:03:03,0.25000,3.19638
2024-11-26 06:03:04,0.25063,3.19824
2024-11-26 06:03:05,0.25063,3.19824
2024-11-26 06:03:06,0.25000,3.19638
2024-11-26 06:03:07,0.25063,3.22212
2024-11-26 06:03:08,0.25063,3.19824
2024-11-26 06:03:09,0.24876,3.14645
2024-11-26 06:03:10,0.25187,3.17981
2024-11-26 06:03:11,0.25000,3.19638
2024-11-26 06:03:12,0.25000,3.15022
2024-11-26 06:03:13,0.25000,3.19638
2024-11-26 06:03:14,0.25063,3.19824
2024-11-26 06:03:15,0.25000,3.19638
2024-11-26 06:03:16,0.25126,3.22397
2024-11-26 06:03:17,0.25063,3.22212
2024-11-26 06:03:18,0.25000,3.17303
2024-11-26 06:03:19,0.24938,3.12603
2024-11-26 06:03:20,0.25126,3.20011
2024-11-26 06:03:21,0.25063,3.06623
2024-11-26 06:03:22,0.25126,3.15406
2024-11-26 06:03:23,0.25124,3.15536
