Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 05:22:53,0.29923,3.45469,3.45469,0.00000
2024-11-26 05:22:54,0.26933,3.35258,3.35258,0.00000
2024-11-26 05:22:55,0.26884,3.35108,3.35108,0.00000
2024-11-26 05:22:56,0.26933,3.35258,3.35258,0.00000
2024-11-26 05:22:57,0.26633,3.34331,3.34331,0.00000
2024-11-26 05:22:58,0.28871,3.41677,3.41677,0.00000
2024-11-26 05:22:59,0.26700,3.34537,3.34537,0.00000
2024-11-26 05:23:00,0.27000,3.35469,3.35469,0.00000
2024-11-26 05:23:01,0.28070,3.38936,3.38936,0.00000
2024-11-26 05:23:02,0.26633,3.34331,3.34331,0.00000
2024-11-26 05:23:03,0.27000,3.35469,3.35469,0.00000
2024-11-26 05:23:04,0.27569,3.37285,3.37285,0.00000
2024-11-26 05:23:05,0.26750,3.34691,3.34691,0.00000
2024-11-26 05:23:06,0.26817,3.34898,3.34898,0.00000
2024-11-26 05:23:07,0.27750,3.37876,3.37876,0.00000
2024-11-26 05:23:08,0.27000,3.35469,3.35469,0.00000
2024-11-26 05:23:09,0.26952,3.35319,3.35319,0.00000
2024-11-26 05:23:10,0.27250,3.36260,3.36260,0.00000
2024-11-26 05:23:11,0.27681,3.37649,3.37649,0.00000
2024-11-26 05:23:12,0.27068,3.35682,3.35682,0.00000
2024-11-26 05:23:13,0.35250,3.68116,3.68116,0.00000
2024-11-26 05:23:14,0.27136,3.35897,3.35897,0.00000
2024-11-26 05:23:15,0.33920,3.61924,3.61924,0.00000
2024-11-26 05:23:16,0.28070,3.38936,3.38936,0.00000
2024-11-26 05:23:17,0.28321,3.39780,3.39780,0.00000
2024-11-26 05:23:18,0.27068,3.35682,3.35682,0.00000
2024-11-26 05:23:19,0.30280,3.46805,3.46805,0.00000
2024-11-26 05:23:20,0.28070,3.38936,3.38936,0.00000
2024-11-26 05:23:21,0.26952,3.35319,3.35319,0.00000
