Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:13:40,0.29040,3.42271,3.42271,0.00000
2024-10-24 13:13:41,0.31566,3.51837,3.51837,0.00000
2024-10-24 13:13:42,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:13:43,0.29040,3.42271,3.42271,0.00000
2024-10-24 13:13:44,0.30808,3.48831,3.48831,0.00000
2024-10-24 13:13:45,0.29000,3.42129,3.42129,0.00000
2024-10-24 13:13:46,0.29750,3.44829,3.44829,0.00000
2024-10-24 13:13:47,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:13:48,0.30051,3.45942,3.45942,0.00000
2024-10-24 13:13:49,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:13:50,0.29250,3.43016,3.43016,0.00000
2024-10-24 13:13:51,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:13:52,0.30556,3.47855,3.47855,0.00000
2024-10-24 13:13:53,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:13:54,0.29545,3.44081,3.44081,0.00000
2024-10-24 13:13:55,0.30500,3.47642,3.47642,0.00000
2024-10-24 13:13:56,0.33750,3.61160,3.61160,0.00000
2024-10-24 13:13:57,0.56818,4.94449,4.94449,0.00000
2024-10-24 13:13:58,0.56500,4.92617,4.92617,0.00000
2024-10-24 13:13:59,0.67172,5.47277,5.47277,0.00000
2024-10-24 13:14:00,0.29750,3.44829,3.44829,0.00000
2024-10-24 13:14:01,0.32071,3.53907,3.53907,0.00000
2024-10-24 13:14:02,0.29000,3.42129,3.42129,0.00000
2024-10-24 13:14:03,0.31500,3.51572,3.51572,0.00000
2024-10-24 13:14:04,0.34500,3.64583,3.64583,0.00000
2024-10-24 13:14:05,0.30500,3.47642,3.47642,0.00000
2024-10-24 13:14:06,0.29500,3.43916,3.43916,0.00000
2024-10-24 13:14:07,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:14:08,0.27750,3.37876,3.37876,0.00000
