Date,CPU Utilization,CPU Power
2024-10-24 15:17:56,0.25,3.1062
2024-10-24 15:17:57,0.25,3.1062
2024-10-24 15:17:58,0.25,3.1062
2024-10-24 15:17:59,0.25253,3.13582
2024-10-24 15:18:00,0.25,3.02413
2024-10-24 15:18:01,0.2475,3.07514
2024-10-24 15:18:02,0.25,3.00478
2024-10-24 15:18:03,0.24752,3.05626
2024-10-24 15:18:04,0.25,3.1062
2024-10-24 15:18:05,0.25253,3.11419
2024-10-24 15:18:06,0.25253,3.11419
2024-10-24 15:18:07,0.24752,3.07713
2024-10-24 15:18:08,0.25,3.0642
2024-10-24 15:18:09,0.25253,3.13582
2024-10-24 15:18:10,0.25253,3.13582
2024-10-24 15:18:11,0.25,3.1062
2024-10-24 15:18:12,0.25,3.1062
2024-10-24 15:18:13,0.25253,3.13582
2024-10-24 15:18:14,0.25,3.1062
2024-10-24 15:18:15,0.25,3.12795
2024-10-24 15:18:16,0.25,3.04393
2024-10-24 15:18:17,0.25,3.0642
2024-10-24 15:18:18,0.25,3.12795
2024-10-24 15:18:19,0.25253,3.13582
