cpu_usage,memory_usage
100.0,0.3
100.0,0.6
100.0,0.7
100.0,0.9
100.0,1.1
100.0,1.3
100.0,1.6
100.0,1.7
100.0,2.0
100.0,2.1
100.0,2.3
100.0,2.4
100.0,2.7
99.9,3.0
100.0,3.0
100.0,3.3
100.0,3.5
100.0,3.7
99.9,3.8
100.0,4.0
100.0,4.3
100.0,4.6
100.0,4.6
100.0,4.7
100.0,5.0
100.0,5.0
100.0,5.0
100.0,5.0
99.9,5.0
99.9,4.9
