Date,CPU Utilization,CPU Power
2024-11-26 06:50:55,0.25063,3.27165
2024-11-26 06:50:56,0.24812,3.1899
2024-11-26 06:50:57,0.25,3.19638
2024-11-26 06:50:58,0.25063,3.17491
2024-11-26 06:50:59,0.25,3.19638
2024-11-26 06:51:00,0.25,3.17303
2024-11-26 06:51:01,0.25063,3.17491
2024-11-26 06:51:02,0.25,3.17303
2024-11-26 06:51:03,0.25063,3.19824
2024-11-26 06:51:04,0.25063,3.19824
2024-11-26 06:51:05,0.25,3.15022
2024-11-26 06:51:06,0.25063,3.19824
2024-11-26 06:51:07,0.25,3.19638
2024-11-26 06:51:08,0.25063,3.19824
2024-11-26 06:51:09,0.25126,3.22397
2024-11-26 06:51:10,0.25063,3.19824
2024-11-26 06:51:11,0.25,3.17303
2024-11-26 06:51:12,0.2525,3.18172
2024-11-26 06:51:13,0.24938,3.17116
2024-11-26 06:51:14,0.25063,3.22212
2024-11-26 06:51:15,0.25063,3.19824
2024-11-26 06:51:16,0.25,3.19638
2024-11-26 06:51:17,0.25063,3.19824
2024-11-26 06:51:18,0.25,3.19638
2024-11-26 06:51:19,0.25063,3.22212
