cpu_usage,memory_usage
100.0,0.8
100.0,1.7
99.6,2.5
99.7,3.3
99.8,4.2
99.8,5.0
100.0,5.9
100.0,6.8
99.8,7.8
100.0,8.7
99.9,9.7
100.0,10.6
100.0,11.5
99.9,12.5
100.0,13.5
99.9,14.4
100.0,15.3
100.0,15.3
100.0,13.7
100.0,4.5
