cpu_usage,memory_usage
100.0,0.8
100.0,1.6
100.0,2.4
100.0,3.3
100.0,4.1
99.8,4.9
100.0,5.8
100.0,6.8
99.8,7.7
99.9,8.7
99.9,9.7
99.8,10.6
99.9,11.6
99.9,12.6
99.9,13.5
99.9,14.5
99.9,15.3
100.0,15.3
100.0,11.2
100.0,1.9
