Date,CPU Utilization,CPU Power
2024-10-24 14:20:45,0.25253,2.89077
2024-10-24 14:20:46,0.2525,3.13726
2024-10-24 14:20:47,0.2475,3.07514
2024-10-24 14:20:48,0.25,3.08495
2024-10-24 14:20:49,0.25,3.0642
2024-10-24 14:20:50,0.2525,3.1158
2024-10-24 14:20:51,0.25,3.0642
2024-10-24 14:20:52,0.2475,3.07514
2024-10-24 14:20:53,0.25,3.04393
2024-10-24 14:20:54,0.25253,3.11419
2024-10-24 14:20:55,0.25,3.04393
2024-10-24 14:20:56,0.25,3.0642
2024-10-24 14:20:57,0.25,3.08495
2024-10-24 14:20:58,0.25,3.0642
2024-10-24 14:20:59,0.25505,3.14533
2024-10-24 14:21:00,0.25,3.1062
2024-10-24 14:21:01,0.25,2.98588
2024-10-24 14:21:02,0.25,3.08495
2024-10-24 14:21:03,0.25,3.08495
2024-10-24 14:21:04,0.25,3.1062
2024-10-24 14:21:05,0.25,3.04393
2024-10-24 14:21:06,0.25,2.89772
2024-10-24 14:21:07,0.2525,3.1158
2024-10-24 14:21:08,0.25,3.08495
2024-10-24 14:21:09,0.2475,3.07514
2024-10-24 14:21:10,0.2525,3.09484
2024-10-24 14:21:11,0.2475,2.97473
2024-10-24 14:21:12,0.2525,3.07437
2024-10-24 14:21:13,0.25,3.08495
2024-10-24 14:21:14,0.25,3.08495
2024-10-24 14:21:15,0.25,3.10446
2024-10-24 14:21:16,0.25253,3.11419
2024-10-24 14:21:17,0.25,2.91454
2024-10-24 14:21:18,0.25,2.77627
2024-10-24 14:21:19,0.2525,3.09484
2024-10-24 14:21:20,0.2475,3.03356
2024-10-24 14:21:21,0.2525,3.13726
2024-10-24 14:21:22,0.25,3.12795
2024-10-24 14:21:23,0.25,3.04393
2024-10-24 14:21:24,0.25,3.12795
2024-10-24 14:21:25,0.25253,3.11419
2024-10-24 14:21:26,0.24752,3.05626
2024-10-24 14:21:27,0.25505,3.18955
2024-10-24 14:21:28,0.24505,2.73858
2024-10-24 14:21:29,0.25,2.76261
2024-10-24 14:21:30,0.25253,3.05228
2024-10-24 14:21:31,0.25253,2.87484
2024-10-24 14:21:32,0.25,2.86522
2024-10-24 14:21:33,0.25253,2.87484
2024-10-24 14:21:34,0.25,3.02413
2024-10-24 14:21:35,0.25,2.94938
2024-10-24 14:21:36,0.25,3.0642
