Date,CPU Utilization,CPU Power
2024-11-26 17:07:33,0.25000,3.22030
2024-11-26 17:07:34,0.24874,3.16811
2024-11-26 17:07:35,0.25000,3.10620
2024-11-26 17:07:36,0.25000,3.17303
2024-11-26 17:07:37,0.25000,3.19638
2024-11-26 17:07:38,0.25000,3.08495
2024-11-26 17:07:39,0.24750,3.16442
2024-11-26 17:07:40,0.25250,3.20476
2024-11-26 17:07:41,0.25000,3.17303
2024-11-26 17:07:42,0.24874,3.19173
2024-11-26 17:07:43,0.25000,3.19638
2024-11-26 17:07:44,0.25250,3.11580
2024-11-26 17:07:45,0.24874,3.16811
2024-11-26 17:07:46,0.24876,3.16931
2024-11-26 17:07:47,0.25377,3.23211
2024-11-26 17:07:48,0.24876,3.16931
2024-11-26 17:07:49,0.25000,3.19543
2024-11-26 17:07:50,0.25250,3.18172
2024-11-26 17:07:51,0.25000,3.08495
2024-11-26 17:07:52,0.25000,3.17186
2024-11-26 17:07:53,0.25377,3.20858
2024-11-26 17:07:54,0.24750,3.16442
2024-11-26 17:07:55,0.25250,2.86253
2024-11-26 17:07:56,0.25250,3.18172
2024-11-26 17:07:57,0.24627,3.11499
2024-11-26 17:07:58,0.25126,3.17681
2024-11-26 17:07:59,0.25250,3.22835
2024-11-26 17:08:00,0.24750,3.18809
2024-11-26 17:08:01,0.24750,3.07514
2024-11-26 17:08:02,0.25000,3.12795
2024-11-26 17:08:03,0.25250,3.09484
2024-11-26 17:08:04,0.25000,3.02413
2024-11-26 17:08:05,0.25505,3.10315
2024-11-26 17:08:06,0.25000,3.04393
2024-11-26 17:08:07,0.25126,3.13185
