Date,CPU Utilization,CPU Power
2024-10-24 14:36:32,0.25000,3.10620
2024-10-24 14:36:33,0.25000,3.08495
2024-10-24 14:36:34,0.25000,3.08495
2024-10-24 14:36:35,0.25000,3.10620
2024-10-24 14:36:36,0.25000,3.08495
2024-10-24 14:36:37,0.25000,3.10620
2024-10-24 14:36:38,0.25000,3.08495
2024-10-24 14:36:39,0.25000,3.10620
2024-10-24 14:36:40,0.25000,3.08495
2024-10-24 14:36:41,0.25000,3.10620
2024-10-24 14:36:42,0.25000,3.06420
2024-10-24 14:36:43,0.25000,3.06420
2024-10-24 14:36:44,0.25000,3.06420
2024-10-24 14:36:45,0.25000,3.08495
2024-10-24 14:36:46,0.24752,3.05626
2024-10-24 14:36:47,0.25253,3.11419
2024-10-24 14:36:48,0.25000,3.08495
2024-10-24 14:36:49,0.25253,3.11419
2024-10-24 14:36:50,0.25000,3.10620
2024-10-24 14:36:51,0.25000,3.12795
2024-10-24 14:36:52,0.25000,3.08495
2024-10-24 14:36:53,0.25000,3.08495
2024-10-24 14:36:54,0.24750,3.07514
2024-10-24 14:36:55,0.25000,3.04393
2024-10-24 14:36:56,0.25000,3.04393
2024-10-24 14:36:57,0.25000,3.10620
2024-10-24 14:36:58,0.25253,3.11419
2024-10-24 14:36:59,0.25000,3.10620
2024-10-24 14:37:00,0.25000,3.00478
