Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 06:42:30,0.27750,3.37876,3.37876,0.00000
2024-11-26 06:42:31,0.26683,3.34485,3.34485,0.00000
2024-11-26 06:42:32,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:42:33,0.27182,3.36044,3.36044,0.00000
2024-11-26 06:42:34,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:35,0.26382,3.33565,3.33565,0.00000
2024-11-26 06:42:36,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:42:37,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:42:38,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:42:39,0.26448,3.33767,3.33767,0.00000
2024-11-26 06:42:40,0.27681,3.37649,3.37649,0.00000
2024-11-26 06:42:41,0.26382,3.33565,3.33565,0.00000
2024-11-26 06:42:42,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:43,0.27000,3.35469,3.35469,0.00000
2024-11-26 06:42:44,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:45,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:46,0.28321,3.39780,3.39780,0.00000
2024-11-26 06:42:47,0.26500,3.33924,3.33924,0.00000
2024-11-26 06:42:48,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:49,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:42:50,0.28141,3.39172,3.39172,0.00000
2024-11-26 06:42:51,0.29825,3.45103,3.45103,0.00000
2024-11-26 06:42:52,0.27500,3.37062,3.37062,0.00000
2024-11-26 06:42:53,0.26933,3.35258,3.35258,0.00000
2024-11-26 06:42:54,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:42:55,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:42:56,0.27342,3.36553,3.36553,0.00000
2024-11-26 06:42:57,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:42:58,0.26448,3.33767,3.33767,0.00000
2024-11-26 06:42:59,0.26500,3.33924,3.33924,0.00000
2024-11-26 06:43:00,0.27182,3.36044,3.36044,0.00000
2024-11-26 06:43:01,0.27318,3.36478,3.36478,0.00000
2024-11-26 06:43:02,0.28321,3.39780,3.39780,0.00000
2024-11-26 06:43:03,0.27250,3.36260,3.36260,0.00000
2024-11-26 06:43:04,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:43:05,0.26683,3.34485,3.34485,0.00000
2024-11-26 06:43:06,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:43:07,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:43:08,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:43:09,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:43:10,0.30653,3.48231,3.48231,0.00000
2024-11-26 06:43:11,0.27431,3.36841,3.36841,0.00000
2024-11-26 06:43:12,0.28822,3.41504,3.41504,0.00000
2024-11-26 06:43:13,0.28822,3.41504,3.41504,0.00000
2024-11-26 06:43:14,0.27318,3.36478,3.36478,0.00000
2024-11-26 06:43:15,0.29323,3.43279,3.43279,0.00000
2024-11-26 06:43:16,0.29471,3.43811,3.43811,0.00000
2024-11-26 06:43:17,0.29146,3.42644,3.42644,0.00000
2024-11-26 06:43:18,0.28250,3.39540,3.39540,0.00000
2024-11-26 06:43:19,0.28392,3.40022,3.40022,0.00000
