Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:59:33,0.29000,3.42129,3.42129,0.00000
2024-10-24 13:59:34,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:35,0.28500,3.40391,3.40391,0.00000
2024-10-24 13:59:36,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:59:37,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:59:38,0.29500,3.43916,3.43916,0.00000
2024-10-24 13:59:39,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:40,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:41,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:59:42,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:43,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:59:44,0.37626,3.80007,3.80007,0.00000
2024-10-24 13:59:45,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:59:46,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:59:47,0.28750,3.41253,3.41253,0.00000
2024-10-24 13:59:48,0.38131,3.82664,3.82664,0.00000
2024-10-24 13:59:49,0.32000,3.53614,3.53614,0.00000
2024-10-24 13:59:50,0.31750,3.52587,3.52587,0.00000
2024-10-24 13:59:51,0.32000,3.53614,3.53614,0.00000
2024-10-24 13:59:52,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:53,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:54,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:59:55,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:59:56,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:59:57,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:58,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:59:59,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:00:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:00:01,0.28788,3.41385,3.41385,0.00000
2024-10-24 14:00:02,0.29000,3.42129,3.42129,0.00000
2024-10-24 14:00:03,0.32576,3.56028,3.56028,0.00000
2024-10-24 14:00:04,0.30000,3.45754,3.45754,0.00000
2024-10-24 14:00:05,0.30500,3.47642,3.47642,0.00000
2024-10-24 14:00:06,0.31500,3.51572,3.51572,0.00000
2024-10-24 14:00:07,0.27750,3.37876,3.37876,0.00000
