Date,CPU Utilization,CPU Power
2024-11-26 06:07:46,0.25126,3.20011
2024-11-26 06:07:47,0.24938,2.92954
2024-11-26 06:07:48,0.25126,3.22397
2024-11-26 06:07:49,0.25000,3.17303
2024-11-26 06:07:50,0.24938,3.14833
2024-11-26 06:07:51,0.25063,3.19824
2024-11-26 06:07:52,0.24876,3.12412
2024-11-26 06:07:53,0.25126,3.22397
2024-11-26 06:07:54,0.24938,3.12603
2024-11-26 06:07:55,0.25063,3.19824
2024-11-26 06:07:56,0.24812,3.16625
2024-11-26 06:07:57,0.25313,3.23022
2024-11-26 06:07:58,0.25063,3.17491
2024-11-26 06:07:59,0.25063,3.19824
2024-11-26 06:08:00,0.25000,3.17303
2024-11-26 06:08:01,0.25063,3.19824
2024-11-26 06:08:02,0.25187,3.17981
2024-11-26 06:08:03,0.24750,3.07514
2024-11-26 06:08:04,0.25250,3.20476
2024-11-26 06:08:05,0.24876,3.14645
2024-11-26 06:08:06,0.25000,3.17303
2024-11-26 06:08:07,0.25189,3.11216
2024-11-26 06:08:08,0.25063,3.17491
2024-11-26 06:08:09,0.25377,3.25621
2024-11-26 06:08:10,0.25063,3.08695
2024-11-26 06:08:11,0.25126,3.13185
2024-11-26 06:08:12,0.25063,2.98803
2024-11-26 06:08:13,0.25000,3.12795
2024-11-26 06:08:14,0.25126,3.17681
