Date,CPU Utilization,CPU Power
2024-11-26 15:50:12,0.24876,3.19272
2024-11-26 15:50:13,0.25,3.12795
2024-11-26 15:50:14,0.25126,3.17681
2024-11-26 15:50:15,0.25,3.19638
2024-11-26 15:50:16,0.25,3.19638
2024-11-26 15:50:17,0.2475,3.1413
2024-11-26 15:50:18,0.2525,3.13726
2024-11-26 15:50:19,0.25126,3.20011
2024-11-26 15:50:20,0.25,3.15022
2024-11-26 15:50:21,0.25253,3.2039
2024-11-26 15:50:22,0.25,3.1062
2024-11-26 15:50:23,0.25,3.19638
2024-11-26 15:50:24,0.25,3.17303
2024-11-26 15:50:25,0.25126,3.06828
2024-11-26 15:50:26,0.24876,3.16931
2024-11-26 15:50:27,0.25253,3.2039
2024-11-26 15:50:28,0.25126,3.22397
2024-11-26 15:50:29,0.25,3.17303
2024-11-26 15:50:30,0.2525,3.22835
2024-11-26 15:50:31,0.2475,2.97473
2024-11-26 15:50:32,0.25,3.15022
2024-11-26 15:50:33,0.25,3.12795
2024-11-26 15:50:34,0.25253,3.13582
2024-11-26 15:50:35,0.25377,3.11986
