cpu_usage,memory_usage
171.0,1.0
135.0,1.0
123.0,1.0
117.0,1.1
113.0,1.1
111.0,1.1
110.0,1.1
108.0,1.2
107.0,1.2
106.0,1.3
106.0,1.3
105.0,1.3
105.0,1.2
104.0,1.3
104.0,1.3
104.0,1.2
104.0,1.2
103.0,1.2
103.0,1.2
103.0,1.2
