Date,CPU Utilization,CPU Power
2024-10-24 14:33:20,0.24752,3.07713
2024-10-24 14:33:21,0.25,3.08495
2024-10-24 14:33:22,0.25,3.1062
2024-10-24 14:33:23,0.25253,2.90708
2024-10-24 14:33:24,0.21287,1.78705
2024-10-24 14:33:25,0.22222,1.61833
2024-10-24 14:33:26,0.25253,3.09306
2024-10-24 14:33:27,0.25,3.04393
2024-10-24 14:33:28,0.25,3.08495
2024-10-24 14:33:29,0.2525,3.1158
2024-10-24 14:33:30,0.25,3.08495
2024-10-24 14:33:31,0.25,3.1062
2024-10-24 14:33:32,0.25,3.1062
2024-10-24 14:33:33,0.25,3.0642
2024-10-24 14:33:34,0.25,3.1062
2024-10-24 14:33:35,0.25,3.08495
2024-10-24 14:33:36,0.25,3.1062
2024-10-24 14:33:37,0.25,3.08495
2024-10-24 14:33:38,0.25,3.1062
2024-10-24 14:33:39,0.25,3.08495
2024-10-24 14:33:40,0.25,3.1062
2024-10-24 14:33:41,0.25,3.08495
2024-10-24 14:33:42,0.25253,3.11419
2024-10-24 14:33:43,0.25,3.12795
2024-10-24 14:33:44,0.2475,2.95602
2024-10-24 14:33:45,0.25,3.08495
