Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:18:55,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:18:56,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:18:57,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:18:58,0.27778,3.37967,3.37967,0.00000
2024-10-24 15:18:59,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:19:00,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:19:01,0.30000,3.45754,3.45754,0.00000
2024-10-24 15:19:02,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:19:03,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:19:04,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:19:05,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:19:06,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:19:07,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:19:08,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:19:09,0.28500,3.40391,3.40391,0.00000
2024-10-24 15:19:10,0.27750,3.37876,3.37876,0.00000
2024-10-24 15:19:11,0.27020,3.35533,3.35533,0.00000
2024-10-24 15:19:12,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:19:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:19:14,0.35606,3.69831,3.69831,0.00000
2024-10-24 15:19:15,0.39141,3.88102,3.88102,0.00000
2024-10-24 15:19:16,0.32250,3.54654,3.54654,0.00000
2024-10-24 15:19:17,0.41667,4.02358,4.02358,0.00000
2024-10-24 15:19:18,0.40152,3.93699,3.93699,0.00000
2024-10-24 15:19:19,0.35969,3.71606,3.71606,0.00000
2024-10-24 15:19:20,0.43112,4.10874,4.10874,0.00000
2024-10-24 15:19:21,0.42424,4.06793,4.06793,0.00000
2024-10-24 15:19:22,0.61364,5.19302,5.19302,0.00000
2024-10-24 15:19:23,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:19:24,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:19:25,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:19:26,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:19:27,0.26750,3.34691,3.34691,0.00000
