Date,CPU Utilization,CPU Power
2024-10-24 15:35:17,0.25,2.93176
2024-10-24 15:35:18,0.25,3.08495
2024-10-24 15:35:19,0.25,2.89772
2024-10-24 15:35:20,0.25,2.93176
2024-10-24 15:35:21,0.25,3.04393
2024-10-24 15:35:22,0.25,3.1062
2024-10-24 15:35:23,0.25,3.00478
2024-10-24 15:35:24,0.25,3.04393
2024-10-24 15:35:25,0.25,3.0642
2024-10-24 15:35:26,0.2475,2.85247
2024-10-24 15:35:27,0.25,3.04393
2024-10-24 15:35:28,0.25,3.1062
2024-10-24 15:35:29,0.25,2.91454
2024-10-24 15:35:30,0.2475,3.0541
2024-10-24 15:35:31,0.25,3.0642
2024-10-24 15:35:32,0.25253,2.99461
2024-10-24 15:35:33,0.25253,3.07243
2024-10-24 15:35:34,0.25,3.0642
2024-10-24 15:35:35,0.25,2.98588
