Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:17:29,0.29250,3.43016,3.43016,0.00000
2024-10-24 13:17:30,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:31,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:17:32,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:17:33,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:34,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:17:35,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:36,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:37,0.27475,3.36982,3.36982,0.00000
2024-10-24 13:17:38,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:17:39,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:40,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:17:41,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:42,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:43,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:44,0.31061,3.49820,3.49820,0.00000
2024-10-24 13:17:45,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:46,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:17:47,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:48,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:49,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:17:50,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:51,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:52,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:53,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:54,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:55,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:17:56,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:57,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:17:58,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:17:59,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:18:00,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:18:01,0.28750,3.41253,3.41253,0.00000
2024-10-24 13:18:02,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:18:03,0.28713,3.41125,3.41125,0.00000
2024-10-24 13:18:04,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:18:05,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:18:06,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:18:07,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:18:08,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:18:09,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:18:10,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:18:11,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:18:12,0.26500,3.33924,3.33924,0.00000
2024-10-24 13:18:13,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:18:14,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:18:15,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:18:16,0.29000,3.42129,3.42129,0.00000
2024-10-24 13:18:17,0.77806,5.91898,5.91898,0.00000
2024-10-24 13:18:18,0.94000,6.55270,6.55270,0.00000
2024-10-24 13:18:19,0.44643,4.20109,4.20109,0.00000
2024-10-24 13:18:20,0.28500,3.40391,3.40391,0.00000
2024-10-24 13:18:21,0.28750,3.41253,3.41253,0.00000
2024-10-24 13:18:22,0.51263,4.61155,4.61155,0.00000
2024-10-24 13:18:23,0.38000,3.81969,3.81969,0.00000
2024-10-24 13:18:24,0.28500,3.40391,3.40391,0.00000
2024-10-24 13:18:25,0.31566,3.51837,3.51837,0.00000
2024-10-24 13:18:26,0.28250,3.39540,3.39540,0.00000
