Date,CPU Utilization,CPU Power
2024-10-24 15:52:58,0.2475,3.09667
2024-10-24 15:52:59,0.2475,3.07514
2024-10-24 15:53:00,0.25,3.0642
2024-10-24 15:53:01,0.25253,3.0326
2024-10-24 15:53:02,0.25253,3.09306
2024-10-24 15:53:03,0.24752,3.03587
2024-10-24 15:53:04,0.25,3.08495
2024-10-24 15:53:05,0.25,3.1062
2024-10-24 15:53:06,0.25253,3.11419
2024-10-24 15:53:07,0.24752,3.05626
2024-10-24 15:53:08,0.25,3.08495
2024-10-24 15:53:09,0.25,3.08495
2024-10-24 15:53:10,0.25,3.1062
2024-10-24 15:53:11,0.24752,3.03587
2024-10-24 15:53:12,0.25,3.08495
2024-10-24 15:53:13,0.25253,3.11419
2024-10-24 15:53:14,0.25253,3.11419
2024-10-24 15:53:15,0.25,3.08495
2024-10-24 15:53:16,0.25,3.08495
2024-10-24 15:53:17,0.25253,3.13582
2024-10-24 15:53:18,0.25,3.1062
