Date,CPU Utilization,CPU Power
2024-10-24 15:42:39,0.25253,2.92377
2024-10-24 15:42:40,0.24752,2.95889
2024-10-24 15:42:41,0.25253,3.07243
2024-10-24 15:42:42,0.2475,3.0541
2024-10-24 15:42:43,0.25,2.88128
2024-10-24 15:42:44,0.25,3.00478
2024-10-24 15:42:45,0.25,3.00478
2024-10-24 15:42:46,0.25,3.00478
2024-10-24 15:42:47,0.25,3.04393
2024-10-24 15:42:48,0.25,3.04393
2024-10-24 15:42:49,0.2525,3.07437
2024-10-24 15:42:50,0.2475,2.99388
2024-10-24 15:42:51,0.25253,3.09306
2024-10-24 15:42:52,0.2525,3.07437
2024-10-24 15:42:53,0.25,2.98588
2024-10-24 15:42:54,0.24752,3.05626
2024-10-24 15:42:55,0.25505,3.10315
2024-10-24 15:42:56,0.25253,2.75991
2024-10-24 15:42:57,0.25253,3.0326
2024-10-24 15:42:58,0.25,2.89772
