cpu_usage,memory_usage
175.0,0.9
136.0,1.0
125.0,1.2
118.0,1.3
114.0,1.3
112.0,1.2
110.0,1.2
109.0,1.2
108.0,1.2
107.0,1.3
106.0,1.3
106.0,1.3
105.0,1.2
105.0,1.3
104.0,1.3
104.0,1.3
104.0,1.3
104.0,1.1
103.0,1.2
103.0,1.1
103.0,0.8
