__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_24_repetition_0,DONE,r1,yes,loop9_opt_batching,17.062261,115.812,1.75,47.405
run_105_repetition_0,DONE,r4,yes,loop6_opt_batching,59.695258,99.867,14.668,182.386
run_21_repetition_0,DONE,r1,yes,loop8_opt_batching,30.58397,110.31,1.9,92.435
run_103_repetition_0,DONE,r4,yes,loop5_opt_cacheblocking,35.950818,99.868,3.259,107.198
run_171_repetition_0,DONE,r6,yes,loop8_opt_batching,31.682494,109.967,1.9,95.547
run_83_repetition_0,DONE,r3,yes,loop8_opt_unrolling,21.629551,113.238,1.9,63.501
run_190_repetition_0,DONE,r7,yes,loop4_opt_cacheblocking,18.855014,114.833,1.183,54.262
run_568_repetition_0,DONE,r19,yes,loop10_opt_cacheblocking,24.818535,111.667,0.3,73.131
run_286_repetition_0,DONE,r10,yes,loop6_opt_cacheblocking,28.426635,99.967,10.107,84.609
run_99_repetition_0,DONE,r4,yes,loop4_opt_batching,20.566071,113.7,1.135,60.405
run_55_repetition_0,DONE,r2,yes,loop9_opt_cacheblocking,16.606694,116.375,1.819,47.604
run_390_repetition_0,DONE,r14,yes,loop1_opt_batching,21.797637,99.929,2.348,63.076
run_82_repetition_0,DONE,r3,yes,loop8_opt_cacheblocking,25.849323,111.6,1.9,76.544
run_204_repetition_0,DONE,r7,yes,loop9_opt_batching,17.647519,115.471,1.806,51.069
run_228_repetition_0,DONE,r8,yes,loop7_opt_batching,25.384558,99.992,2.342,75.392
run_414_repetition_0,DONE,r14,yes,loop9_opt_batching,16.920881,116.312,1.756,47.616
run_461_repetition_0,DONE,r16,yes,loop4_opt_unrolling,20.313769,114.211,1.184,60.339
run_268_repetition_0,DONE,r9,yes,loop10_opt_cacheblocking,24.139634,111.217,0.3,72.494
run_271_repetition_0,DONE,r10,yes,loop1_opt_cacheblocking,18.717012,99.944,2.033,53.477
run_224_repetition_0,DONE,r8,yes,loop5_opt_unrolling,36.17804,99.943,3.171,109.753
run_517_repetition_0,DONE,r18,yes,loop3_opt_cacheblocking,51.946885,99.9,4.302,158.028
run_536_repetition_0,DONE,r18,yes,loop9_opt_unrolling,17.565519,115.412,1.718,50.615
run_179_repetition_0,DONE,r6,yes,loop10_opt_unrolling,24.143102,111.87,0.3,71.601
run_278_repetition_0,DONE,r10,yes,loop3_opt_unrolling,51.47319,99.978,4.092,158.091
run_33_repetition_0,DONE,r2,yes,loop2_opt_batching,26.620156,99.852,2.716,79.193
run_258_repetition_0,DONE,r9,yes,loop7_opt_batching,25.150641,99.988,2.363,75.83
run_366_repetition_0,DONE,r13,yes,loop3_opt_batching,45.703741,99.961,3.698,138.857
run_295_repetition_0,DONE,r10,yes,loop9_opt_cacheblocking,16.487129,116.062,1.75,47.446
