Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:30:58,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:30:59,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:01,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:31:02,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:03,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:04,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:05,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:06,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:07,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:31:08,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:09,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:31:10,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:31:11,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:12,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:31:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:14,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:31:15,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:16,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:17,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:18,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:31:19,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:20,0.30051,3.45942,3.45942,0.00000
2024-10-24 14:31:21,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:31:22,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:31:23,0.28250,3.39540,3.39540,0.00000
