Date,CPU Utilization,CPU Power
2024-10-24 14:30:58,0.25,3.08495
2024-10-24 14:30:59,0.25,3.1062
2024-10-24 14:31:00,0.25,3.08495
2024-10-24 14:31:01,0.25,3.04393
2024-10-24 14:31:02,0.25,3.1062
2024-10-24 14:31:03,0.25,3.08495
2024-10-24 14:31:04,0.25,3.08495
2024-10-24 14:31:05,0.25,3.1062
2024-10-24 14:31:06,0.25,3.08495
2024-10-24 14:31:07,0.25,3.0642
2024-10-24 14:31:08,0.25,3.1062
2024-10-24 14:31:09,0.25,3.0642
2024-10-24 14:31:10,0.25,3.12795
2024-10-24 14:31:11,0.25,3.1062
2024-10-24 14:31:12,0.25253,3.09306
2024-10-24 14:31:13,0.25,3.08495
2024-10-24 14:31:14,0.25,3.12795
2024-10-24 14:31:15,0.25,3.08495
2024-10-24 14:31:16,0.25,3.1062
2024-10-24 14:31:17,0.25,3.1062
2024-10-24 14:31:18,0.25253,3.11419
2024-10-24 14:31:19,0.25,3.08495
2024-10-24 14:31:20,0.25253,2.90708
2024-10-24 14:31:21,0.25,3.1062
2024-10-24 14:31:22,0.25,3.08495
2024-10-24 14:31:23,0.25,3.00478
