cpu_usage,memory_usage
178.0,1.0
138.0,1.1
126.0,1.1
119.0,1.1
115.0,1.1
112.0,1.2
111.0,1.1
109.0,1.2
108.0,1.3
107.0,1.3
106.0,1.3
106.0,1.2
105.0,1.3
105.0,1.3
105.0,1.2
104.0,1.2
104.0,1.1
104.0,1.1
103.0,1.1
103.0,1.2
