cpu_usage,memory_usage
100.0,0.8
99.5,1.6
99.3,2.4
100.0,3.2
99.8,4.0
99.6,4.9
99.8,5.7
99.8,6.6
99.8,7.6
99.8,8.5
99.9,9.5
99.8,10.4
99.9,11.3
99.9,12.3
99.8,13.2
100.0,14.1
99.8,15.1
99.9,15.3
99.8,15.3
99.9,8.3
