Date,CPU Utilization,CPU Power
2024-10-24 15:33:11,0.25250,3.13726
2024-10-24 15:33:12,0.25000,2.86186
2024-10-24 15:33:13,0.25000,3.08495
2024-10-24 15:33:14,0.25253,3.01338
2024-10-24 15:33:15,0.24752,3.05626
2024-10-24 15:33:16,0.25000,3.10620
2024-10-24 15:33:17,0.25000,3.08495
2024-10-24 15:33:18,0.25000,3.08495
2024-10-24 15:33:19,0.25253,3.13582
2024-10-24 15:33:20,0.25000,3.10620
2024-10-24 15:33:21,0.25000,3.12795
2024-10-24 15:33:22,0.25000,3.12795
2024-10-24 15:33:23,0.25000,3.06420
2024-10-24 15:33:24,0.25000,3.10620
2024-10-24 15:33:25,0.25000,3.12795
2024-10-24 15:33:26,0.25000,3.12795
2024-10-24 15:33:27,0.25000,3.10620
2024-10-24 15:33:28,0.25000,3.08495
2024-10-24 15:33:29,0.25000,3.10620
2024-10-24 15:33:30,0.25000,3.10620
2024-10-24 15:33:31,0.25253,3.13582
2024-10-24 15:33:32,0.25000,3.12795
2024-10-24 15:33:33,0.25000,3.10620
2024-10-24 15:33:34,0.25000,3.00478
2024-10-24 15:33:35,0.25000,3.08495
2024-10-24 15:33:36,0.25000,3.08495
2024-10-24 15:33:37,0.25000,3.10620
2024-10-24 15:33:38,0.25253,3.13582
2024-10-24 15:33:39,0.25000,3.10620
