Date,CPU Utilization,CPU Power
2024-11-26 05:40:16,0.25250,3.18172
2024-11-26 05:40:17,0.24874,3.21592
2024-11-26 05:40:18,0.25250,3.11580
2024-11-26 05:40:19,0.25063,3.19824
2024-11-26 05:40:20,0.25063,3.19824
2024-11-26 05:40:21,0.25063,3.15213
2024-11-26 05:40:22,0.25063,3.17491
2024-11-26 05:40:23,0.25000,3.17303
2024-11-26 05:40:24,0.25063,3.08695
2024-11-26 05:40:25,0.25250,3.20476
2024-11-26 05:40:26,0.24938,3.17116
2024-11-26 05:40:27,0.25063,3.17491
2024-11-26 05:40:28,0.24938,3.14833
2024-11-26 05:40:29,0.25000,3.17303
2024-11-26 05:40:30,0.25000,3.15022
2024-11-26 05:40:31,0.24812,3.16625
2024-11-26 05:40:32,0.25250,3.20476
2024-11-26 05:40:33,0.25063,3.19824
2024-11-26 05:40:34,0.25000,3.17303
2024-11-26 05:40:35,0.25000,3.19638
2024-11-26 05:40:36,0.25381,3.18459
2024-11-26 05:40:37,0.25000,3.17303
2024-11-26 05:40:38,0.24938,3.12603
2024-11-26 05:40:39,0.25313,3.25435
2024-11-26 05:40:40,0.24874,3.03759
2024-11-26 05:40:41,0.25063,3.15213
2024-11-26 05:40:42,0.25126,3.11016
2024-11-26 05:40:43,0.25000,3.02413
2024-11-26 05:40:44,0.25126,3.17681
