Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 14:55:36,0.25500,3.30968,3.30968,0.00000
2024-11-26 14:55:37,0.26000,3.32424,3.32424,0.00000
2024-11-26 14:55:38,0.26396,3.33608,3.33608,0.00000
2024-11-26 14:55:39,0.26617,3.34281,3.34281,0.00000
2024-11-26 14:55:40,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:41,0.26000,3.32424,3.32424,0.00000
2024-11-26 14:55:42,0.26000,3.32424,3.32424,0.00000
2024-11-26 14:55:43,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:44,0.26000,3.32424,3.32424,0.00000
2024-11-26 14:55:45,0.26131,3.32811,3.32811,0.00000
2024-11-26 14:55:46,0.26000,3.32424,3.32424,0.00000
2024-11-26 14:55:47,0.26250,3.33168,3.33168,0.00000
2024-11-26 14:55:48,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:49,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:50,0.26368,3.33524,3.33524,0.00000
2024-11-26 14:55:51,0.26131,3.32811,3.32811,0.00000
2024-11-26 14:55:52,0.26119,3.32778,3.32778,0.00000
2024-11-26 14:55:53,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:54,0.25879,3.32069,3.32069,0.00000
2024-11-26 14:55:55,0.26119,3.32778,3.32778,0.00000
2024-11-26 14:55:56,0.25750,3.31691,3.31691,0.00000
2024-11-26 14:55:57,0.25750,3.31691,3.31691,0.00000
